timestamp,symbol,side,quantity,price,reason
2022-11-01 09:32:08,BANKNIFTY22110341700PE,BUY,1,386.05,rotate_entry
2022-11-01 09:32:13,BANKNIFTY22110341700CE,SELL,1,205.85,rotate_exit
2022-11-01 09:32:13,BANKNIFTY22110341700PE,SELL,1,387.9,rotate_exit
2022-11-01 09:32:13,BANKNIFTY22110341600CE,BUY,1,251.95,rotate_entry
2022-11-01 09:32:13,BANKNIFTY22110341600PE,BUY,1,333.95,rotate_entry
2022-11-01 09:32:25,BANKNIFTY22110341600CE,SELL,1,252.8,rotate_exit
2022-11-01 09:32:25,BANKNIFTY22110341600PE,SELL,1,332.1,rotate_exit
2022-11-01 09:32:25,BANKNIFTY22110341700CE,BUY,1,206.15,rotate_entry
2022-11-01 09:32:25,BANKNIFTY22110341700PE,BUY,1,386.05,rotate_entry
2022-11-01 09:33:00,BANKNIFTY22110341700CE,SELL,1,203.75,rotate_exit
2022-11-01 09:33:00,BANKNIFTY22110341700PE,SELL,1,387.65,rotate_exit
2022-11-01 09:33:00,BANKNIFTY22110341600CE,BUY,1,250.8,rotate_entry
2022-11-01 09:33:00,BANKNIFTY22110341600PE,BUY,1,333.1,rotate_entry
2022-11-01 09:33:01,BANKNIFTY22110341600CE,SELL,1,252.1,rotate_exit
2022-11-01 09:33:01,BANKNIFTY22110341600PE,SELL,1,332.25,rotate_exit
2022-11-01 09:33:01,BANKNIFTY22110341700CE,BUY,1,204.45,rotate_entry
2022-11-01 09:33:01,BANKNIFTY22110341700PE,BUY,1,385.85,rotate_entry
2022-11-01 09:34:27,BANKNIFTY22110341700CE,SELL,1,204.3,rotate_exit
2022-11-01 09:34:27,BANKNIFTY22110341700PE,SELL,1,389.0,rotate_exit
2022-11-01 09:34:27,BANKNIFTY22110341600CE,BUY,1,250.55,rotate_entry
2022-11-01 09:34:27,BANKNIFTY22110341600PE,BUY,1,335.5,rotate_entry
2022-11-01 09:35:05,BANKNIFTY22110341600CE,SELL,1,253.05,rotate_exit
